RIL,Yield,Protein,Oil,Seedsize,Height,Maturity
DS11-39224,5870.912864,44.08011417,23.51808726,18.07854395,107.8934129,1061.655453
DS11-39225,5615.770007,45.58011417,22.65142059,17.74521061,111.0600796,1041.24743
DS11-39226,5705.055721,45.5134475,22.38475393,18.34521061,113.8934129,1043.080764
DS11-39227,5955.341435,44.84678084,22.58475393,16.87854395,113.3934129,1040.580764
DS11-39228,5634.770007,43.18011417,23.98475393,17.41187728,111.3934129,1039.080764
DS11-39229,6089.770007,43.74678084,23.65142059,18.24521061,101.3934129,1064.255453
DS11-39231,5699.484293,44.0134475,23.41808726,18.77854395,106.0600796,1044.580764
DS11-39232,5794.770007,44.7134475,22.68475393,18.41187728,118.5600796,1043.914097
DS11-39234,5410.341435,44.08011417,23.61808726,19.87854395,110.7267462,1041.24743
DS11-39235,5552.912864,44.44678084,23.38475393,18.81187728,108.0600796,1037.914097
DS11-39236,5908.912864,44.9134475,22.88475393,19.34521061,111.8934129,1044.414097
DS11-39237,5925.912864,43.84678084,23.35142059,19.44521061,114.8934129,1065.655453
DS11-39238,5675.912864,43.78011417,23.31808726,15.94521061,102.7267462,1037.414097
DS11-39239,6069.696149,50.25651891,24.95276175,18.49249462,109.3934129,1066.455453
DS11-39240,5471.055721,44.9134475,22.65142059,17.94521061,109.3934129,1047.24743
DS11-39241,5747.912864,44.68011417,22.78475393,19.11187728,117.2267462,1044.74743
DS11-39242,5552.055721,45.8134475,22.91808726,18.21187728,115.5600796,1042.74743
DS11-39243,5855.770007,45.28011417,22.11808726,17.87854395,104.0600796,1066.455453
DS11-39244,5377.62715,45.7134475,22.05142059,18.11187728,115.0600796,1068.855453
DS11-39246,5805.341435,44.28011417,23.08475393,19.67854395,105.7267462,1041.24743
DS11-39247,6083.341435,44.0134475,23.05142059,18.77854395,112.7267462,1043.914097
DS11-39248,5822.055721,45.18011417,22.48475393,16.81187728,111.2267462,1065.855453
DS11-39249,5653.770007,43.84678084,23.31808726,18.57854395,117.2267462,1041.914097
DS11-39250,5813.770007,43.5134475,23.05142059,18.61187728,112.0600796,1043.580764
DS11-39251,5645.770007,44.84678084,23.21808726,17.91187728,107.0600796,1063.655453
DS11-39252,5869.055721,45.6134475,22.81808726,18.84521061,112.4736853,1099.38802
DS11-39253,5662.62715,43.84678084,23.78475393,17.87854395,109.3934129,1060.255453
DS11-39254,5793.62715,42.94678084,23.85142059,18.37854395,116.0600796,1040.414097
DS11-39256,5624.341435,44.74678084,22.95142059,18.87854395,116.2267462,1044.080764
DS11-39257,6273.62715,42.44514251,21.67536524,17.77446995,122.3934129,1047.080764
DS11-39258,5576.62715,42.87014251,21.20036524,17.02446995,109.7267462,1050.080764
DS11-39259,5837.055721,41.64514251,22.67536524,19.14946995,110.5600796,1040.74743
DS11-39260,5919.341435,41.97014251,22.22536524,18.42446995,109.5600796,1038.914097
DS11-39261,5746.198578,41.49514251,21.92536524,17.09946995,120.2267462,1046.080764
DS11-39262,6076.912864,42.49514251,21.42536524,19.42446995,109.8934129,1045.24743
DS11-39263,6247.62715,41.79514251,22.25036524,18.42446995,112.7267462,1043.414097
DS11-39265,5648.341435,41.92014251,21.87536524,17.37446995,120.5600796,1046.414097
DS11-39266,6293.912864,41.09514251,21.77536524,19.32446995,112.5600796,1046.580764
DS11-39267,6058.341435,40.79514251,22.40036524,17.89946995,124.3934129,1045.414097
DS11-39269,5913.912864,41.59514251,22.25036524,18.44946995,112.0600796,1043.914097
DS11-39270,6098.62715,42.19514251,22.10036524,18.19946995,115.2267462,1040.580764
DS11-39271,6506.467166,43.12014251,21.25036524,17.94946995,124.4736853,1067.351879
DS11-39272,6041.62715,43.29514251,21.12536524,19.14946995,120.5600796,1040.080764
DS11-39275,6209.484293,42.17014251,21.52536524,17.84946995,115.5600796,1044.914097
DS11-39278,6254.484293,42.07014251,21.57536524,17.92446995,115.2267462,1040.414097
DS11-39279,6062.341435,41.34514251,22.10036524,19.54946995,106.8934129,1043.414097
DS11-39281,6279.467166,41.59514251,22.55036524,18.27446995,120.4736853,1065.751879
DS11-39283,5790.198578,42.39514251,22.00036524,18.69946995,125.7267462,1046.080764
DS11-39284,5687.770007,41.49514251,22.57536524,18.04946995,119.2267462,1040.414097
DS11-39285,6006.341435,42.04514251,21.67536524,18.24946995,103.8934129,1047.414097
DS11-39287,6090.484293,41.12014251,22.75036524,19.37446995,110.5600796,1044.580764
DS11-39288,6105.055721,41.92014251,21.62536524,17.87446995,107.5600796,1043.414097
DS11-39290,6308.484293,41.07014251,22.02536524,18.37446995,101.7267462,1046.414097
DS11-39291,6223.62715,41.99514251,21.80036524,18.64946995,110.7267462,1041.74743
DS11-39292,5872.055721,41.44514251,22.10036524,17.32446995,112.5600796,1040.24743
DS11-39294,6011.055721,41.09514251,21.70036524,19.84946995,117.8934129,1047.414097
DS11-39296,5890.62715,41.22014251,21.85036524,17.82446995,112.7267462,1042.914097
DS11-39297,6317.62715,41.99514251,22.25036524,18.94946995,114.3934129,1045.74743
DS11-39298,6242.484293,41.54514251,22.10036524,18.22446995,111.5600796,1044.914097
DS11-40001,4792.309791,38.03032304,21.91572356,17.3021163,109.8617959,1022.799603
DS11-40003,3993.616113,40.42834214,22.16942843,16.93008997,114.3959572,995.4963225
DS11-40004,4404.116113,38.00834214,23.02942843,16.77008997,101.7292905,1005.407448
DS11-40005,4827.865346,38.13032304,21.99905689,17.16878296,113.3617959,1009.725567
DS11-40007,4527.016113,39.04834214,21.60942843,16.45008997,110.5070683,997.051878
DS11-40009,5257.046891,42.79514251,22.30036524,19.59946995,105.2252597,1021.981712
DS11-40010,4866.643124,38.46365637,22.18239023,17.93544963,116.2367959,1009.975567
DS11-40011,5338.296891,43.12014251,22.15036524,18.67446995,110.0824026,1033.610777
DS11-40012,5075.171891,41.69514251,22.80036524,18.34946995,122.3681169,1020.55314
DS11-40013,5520.921891,44.1134475,24.15142059,20.91187728,115.0824026,1035.610777
DS11-40014,4620.083126,43.49514251,21.75036524,18.79946995,108.7807582,1013.191793
DS11-40015,4322.716113,39.66834214,22.02942843,18.69008997,105.9515127,994.3852114
DS11-40016,4417.716113,38.42834214,22.48942843,18.97008997,109.8404016,996.4963225
DS11-40018,4655.754235,38.88032304,21.51572356,17.8021163,112.2367959,1006.475567
DS11-40019,4502.41646,42.04514251,23.25036524,18.44946995,108.6557582,1008.441793
DS11-40020,4293.216113,38.78834214,22.52942843,17.69008997,95.28484606,991.9407669
DS11-40021,5149.421891,42.19514251,22.60036524,18.67446995,118.7966883,1017.981712
DS11-40022,5189.671891,44.14514251,21.35036524,19.22446995,113.7966883,1022.838855
DS11-40023,5210.046891,43.29514251,22.75036524,20.22446995,110.0824026,1021.695997
DS11-40024,4696.087568,38.3469897,21.68239023,16.93544963,122.3617959,1011.600567
DS11-40025,5140.796891,41.82014251,22.60036524,19.72446995,106.3681169,1021.55314
DS11-40026,4917.546891,42.72014251,22.35036524,17.94946995,117.6538311,1035.110777
DS11-40027,5221.421891,42.14514251,22.45036524,21.22446995,110.6538311,1035.944111
DS11-40028,4485.716113,37.50834214,22.86942843,16.21008997,104.5070683,994.9407669
DS11-40029,4541.305349,40.94514251,22.85036524,17.49946995,120.1557582,1013.941793
DS11-40030,4837.309791,39.23032304,21.88239023,18.41878296,107.3617959,1021.94246
DS11-40031,4772.420902,37.4469897,21.79905689,17.63544963,124.3617959,1010.475567
DS11-40032,4756.754235,39.81365637,21.66572356,18.5521163,116.6117959,1013.725567
DS11-40033,4986.638682,42.42014251,22.92536524,19.64946995,112.5307582,1011.691793
DS11-40034,4809.305349,42.77014251,23.07536524,21.37446995,106.9057582,1008.691793
DS11-40035,4858.083126,42.97014251,22.75036524,18.52446995,110.5307582,1011.066793
DS11-40036,5093.296891,41.84514251,22.85036524,18.17446995,120.2252597,1020.838855
DS11-40037,4178.527571,42.99514251,21.92536524,18.09946995,104.4057582,1010.316793
DS11-40038,4879.194237,42.49514251,22.60036524,17.54946995,113.4057582,1011.066793
DS11-40039,4080.305349,42.54514251,22.80036524,19.37446995,115.1557582,1008.066793
DS11-40040,4044.194237,41.97014251,22.82536524,18.44946995,122.9057582,1012.816793
DS11-40041,4819.796891,42.34514251,22.27536524,17.77446995,111.9395454,1017.55314
DS11-40042,5218.171891,41.77014251,22.55036524,19.77446995,119.3681169,1020.124569
DS11-40043,4788.972015,43.24514251,21.72536524,20.42446995,111.5307582,1011.191793
DS11-40044,5118.921891,41.89514251,22.87536524,17.67446995,122.3681169,1019.267426
DS11-40045,4299.41646,43.04514251,22.45036524,19.59946995,105.4057582,1011.066793
DS11-40046,4641.305349,42.12014251,23.25036524,18.52446995,101.6557582,1012.941793
DS11-40047,4602.516113,38.80834214,22.98942843,18.09008997,110.173735,998.8296558
DS11-40048,4844.643124,40.23032304,21.94905689,21.21878296,107.1117959,1012.600567
DS11-40049,4509.216113,42.04834214,21.56942843,18.07008997,107.2848461,997.4963225
DS11-40050,4637.420902,39.63032304,21.56572356,17.61878296,118.8617959,1008.600567
DS11-40051,4532.754235,40.11365637,20.94905689,17.28544963,112.6117959,1012.850567
DS11-40052,4713.643124,38.56365637,21.59905689,19.3521163,121.8617959,1020.656746
DS11-40053,4745.532013,37.13032304,22.09905689,16.1021163,114.1117959,1021.085317
DS11-40054,5079.671891,43.44514251,22.40036524,20.99946995,109.0824026,1034.777444
DS11-40055,4689.016113,37.94834214,22.52942843,17.29008997,112.7292905,997.6074336
DS11-40056,4849.532013,38.86365637,21.66572356,18.21878296,118.4867959,1024.799603
DS11-40057,4807.865346,38.43032304,21.31572356,18.68544963,105.6117959,1019.799603
DS11-40060,4704.754235,38.76365637,21.91572356,18.7021163,122.9867959,1012.600567
DS11-40061,4420.865346,38.1969897,21.78239023,15.56878296,108.7367959,1009.225567
DS11-40062,4799.316113,40.00834214,21.98942843,17.25008997,99.06262384,998.2741002
DS11-40063,4779.643124,40.11365637,21.29905689,17.96878296,117.2367959,1028.228174
DS11-40064,4682.532013,38.78032304,21.91572356,16.66878296,97.61179586,1023.228174
DS11-40065,4828.573403,39.3969897,20.81572356,19.61878296,113.3617959,1010.475567
DS11-40066,5104.420902,38.76365637,21.54905689,17.66878296,107.2367959,1021.228174
DS11-40067,5060.698403,39.96365637,21.14905689,17.63544963,113.4867959,1014.475567
DS11-40069,4438.976457,39.38032304,21.13239023,17.56878296,110.4867959,1027.085317
DS11-40070,4755.532013,38.8969897,21.51572356,18.8021163,117.4867959,1009.475567
DS11-40071,4787.616113,40.70834214,21.92942843,18.35008997,111.6181794,997.2741002
DS11-40072,4698.416113,41.98834214,21.42942843,20.79008997,108.5070683,1002.051878
DS11-40073,4272.116113,39.18834214,22.58942843,18.53008997,103.173735,992.4963225
DS11-40074,4577.716113,39.96834214,22.00942843,16.55008997,110.6181794,996.4963225
DS11-40077,4413.420902,39.8469897,21.59905689,18.83544963,113.8617959,1025.94246
DS11-40078,4349.420902,38.18032304,21.66572356,16.53544963,129.3617959,1014.225567
DS11-40079,4335.532013,40.31365637,20.76572356,16.7521163,115.8617959,1027.799603
DS11-40081,4199.416113,42.12834214,21.82942843,18.53008997,117.0626238,999.6074336
DS11-40083,4413.216113,39.98834214,22.08942843,17.59008997,110.173735,1001.162989
DS11-40084,4567.532013,38.68032304,21.66572356,14.8021163,127.9867959,1012.475567
DS11-40086,4386.643124,39.98032304,21.59905689,18.28544963,126.3617959,1024.799603
DS11-40087,4260.216113,40.64834214,21.72942843,18.59008997,111.8404016,1000.162989
DS11-40088,4152.616113,40.96834214,21.42942843,18.65008997,119.5070683,998.6074336
DS11-40089,4491.716113,39.90834214,21.90942843,16.67008997,115.3959572,997.7185447
DS11-40092,4891.865346,39.28032304,21.49905689,16.03544963,118.3617959,1016.350567
DS11-40094,4613.216113,39.40834214,23.14942843,16.41008997,113.7292905,998.2741002
DS11-40095,4788.016113,40.46834214,22.12942843,19.03008997,112.0626238,1001.162989
DS11-40097,4801.643124,38.7969897,21.64905689,18.86878296,125.6117959,1016.100567
DS11-40098,5021.016113,39.38834214,22.60942843,18.21008997,111.0626238,1002.2741
DS11-40099,4161.816113,40.90834214,22.02942843,19.73008997,117.7292905,996.2741002
DS11-40100,4673.19868,38.56365637,21.74905689,16.93544963,115.7367959,1009.725567
DS11-40101,4887.087568,39.21365637,21.59905689,16.0521163,119.3617959,1015.100567
DS11-40102,4622.816113,40.40834214,21.84942843,18.75008997,122.173735,1001.051878
DS11-40103,4740.716113,40.98834214,22.46942843,19.29008997,95.50706828,1006.282448
DS11-40104,4579.716113,39.56834214,22.08942843,15.65008997,108.173735,997.1629891
DS11-40105,4741.316113,39.76834214,22.70942843,18.51008997,107.6181794,999.1629891
DS11-40106,4812.616113,40.40834214,21.70942843,18.61008997,119.9515127,999.3852114
DS11-40112,4578.865346,38.36365637,21.88239023,19.18544963,121.1117959,1022.513889
DS11-40113,4415.016113,40.98834214,21.80942843,17.71008997,118.2848461,1011.657448
DS11-40114,4926.643124,37.4969897,22.73239023,18.81878296,108.4867959,1008.850567
DS11-40116,4458.916113,40.26834214,21.82942843,17.05008997,113.8404016,998.3852114
DS11-40119,4586.316113,38.50834214,22.62942843,16.47008997,124.9515127,1001.385211
DS11-40120,4714.860904,43.62014251,22.17536524,20.49946995,108.1557582,1012.691793
DS11-40121,5210.816113,40.84834214,21.96942843,18.39008997,111.3959572,1001.051878
DS11-40122,4705.116113,41.66834214,21.46942843,17.79008997,100.0626238,999.6074336
DS11-40123,4369.216113,41.84834214,21.32942843,19.13008997,118.0626238,999.2741002
DS11-40124,4783.972015,43.19514251,21.85036524,18.57446995,123.5307582,1014.816793
DS11-40142,4765.41646,42.74514251,21.62536524,18.02446995,117.7807582,1026.903861
DS11-40143,5428.171891,43.02014251,22.55036524,21.84946995,109.0824026,1020.267426
DS11-40144,5292.296891,41.39514251,22.97536524,18.82446995,110.7966883,1036.277444
DS11-40145,4487.749793,43.84514251,22.27536524,21.02446995,113.1557582,1011.066793
DS11-40146,4385.171891,41.97014251,22.77536524,18.82446995,107.6557582,1013.316793
DS11-40147,5117.046891,41.42014251,23.10036524,18.09946995,114.2252597,1035.277444
DS11-40149,4862.41646,43.09514251,22.72536524,19.52446995,112.5307582,1014.316793
DS11-40152,4390.194237,41.67014251,22.85036524,20.19946995,117.2807582,1010.066793
DS11-40154,5320.296891,43.77014251,22.35036524,18.74946995,111.2252597,1019.124569
DS11-40155,4492.749793,41.07014251,22.57536524,18.04946995,117.2807582,1009.066793
DS11-40157,4641.305349,42.52014251,22.87536524,19.17446995,112.0307582,1009.066793
DS11-40158,4426.083126,43.09514251,21.87536524,18.42446995,122.2807582,1012.566793
DS11-40159,5241.671891,42.09514251,21.65036524,17.32446995,121.510974,1034.777444
DS11-40160,4494.638682,43.17014251,21.95036524,18.92446995,114.0307582,1011.691793
DS11-40161,4599.194237,43.79514251,22.05036524,18.99946995,112.7807582,1010.316793
DS11-40167,5315.796891,42.17014251,22.45036524,19.37446995,114.3681169,1021.124569
DS11-40168,5281.046891,42.04514251,22.62536524,19.82446995,119.2252597,1024.410283
DS11-40169,4851.671891,42.79514251,22.50036524,19.99946995,126.9395454,1020.838855
DS11-40171,5138.546891,43.07014251,22.17536524,20.17446995,114.9395454,1037.944111
DS11-40172,5185.296891,40.79514251,22.85036524,17.62446995,112.7966883,1035.444111
DS11-40173,5042.296891,41.94514251,22.65036524,18.47446995,119.510974,1018.981712
DS11-40175,4616.527571,41.87014251,23.15036524,17.24946995,109.4057582,1009.941793
DS11-40176,5251.796891,41.02014251,23.27536524,18.62446995,122.6538311,1019.410283
DS11-40177,4656.749793,42.19514251,22.55036524,16.89946995,120.4057582,1012.941793
DS11-40178,4481.749793,40.92014251,22.90036524,17.29946995,129.1557582,1012.066793
DS11-40181,4605.194237,42.99514251,21.92536524,19.24946995,117.2807582,1012.816793
DS11-40182,4667.921891,42.47014251,22.62536524,19.59946995,120.9057582,1008.191793
DS11-40183,5585.546891,41.82014251,22.27536524,20.04946995,119.0824026,1037.110777
DS11-40184,4430.41646,43.47014251,22.02536524,18.72446995,108.9057582,1010.691793
DS11-40188,4335.749793,41.74514251,22.70036524,17.17446995,118.2807582,1009.566793
DS11-40189,5207.921891,42.07014251,22.57536524,19.04946995,111.7966883,1018.838855
DS11-40190,5455.296891,40.09514251,23.87536524,18.57446995,101.7966883,1019.410283
DS11-40191,5017.546891,42.92014251,21.77536524,19.12446995,124.0824026,1037.944111
DS11-40192,4848.421891,41.72014251,22.65036524,20.39946995,127.6538311,1020.55314
DS11-40193,5778.671891,41.44514251,22.70036524,19.37446995,121.3681169,1035.444111
DS11-40194,4365.860904,42.94514251,22.32536524,20.27446995,103.9057582,1010.816793
DS11-40195,4492.749793,42.32014251,22.35036524,17.17446995,108.9057582,1011.066793
DS11-40196,5235.046891,41.27014251,23.35036524,20.24946995,114.2252597,1035.444111
DS11-40197,4748.749793,41.99514251,23.27536524,19.72446995,111.6557582,1012.316793
DS11-40198,4856.046891,42.97014251,22.12536524,18.32446995,111.7966883,1018.55314
DS11-41001,5409.484293,40.97014251,23.00036524,17.72446995,114.8934129,1040.74743
DS11-41002,5722.484293,42.49514251,22.20036524,18.27446995,107.7267462,1062.255453
DS11-41003,5523.770007,42.09514251,22.82536524,19.42446995,123.2267462,1037.914097
DS11-41004,5734.055721,42.17014251,22.40036524,17.59946995,121.7267462,1064.855453
DS11-41007,5698.484293,41.59514251,22.95036524,19.84946995,110.2267462,1038.414097
DS11-41011,5770.770007,41.17014251,22.72536524,19.99946995,109.3934129,1040.580764
DS11-41012,5452.912864,41.22014251,22.85036524,20.24946995,126.5600796,1041.914097
DS11-41013,5405.770007,42.94514251,22.52536524,20.94946995,120.2267462,1066.255453
DS11-41014,5615.770007,41.69514251,22.77536524,18.82446995,103.2267462,1036.24743
DS11-41015,5801.62715,41.79514251,23.15036524,20.44946995,106.2267462,1041.24743
DS11-41016,5735.055721,40.94514251,22.27536524,19.07446995,120.5600796,1043.080764
DS11-41017,5341.198578,43.59514251,22.42536524,22.29946995,131.0600796,1041.74743
DS11-41018,6197.196149,43.09514251,22.77536524,20.14946995,110.7267462,1042.080764
DS11-41026,5373.341435,43.39514251,22.47536524,18.84946995,111.7267462,1058.655453
DS11-41028,5895.912864,42.79514251,22.02536524,18.22446995,120.5600796,1039.914097
DS11-41030,5522.341435,42.99514251,22.50036524,18.42446995,115.5600796,1066.255453
DS11-41037,5503.770007,42.14514251,22.85036524,19.22446995,112.8934129,1039.914097
DS11-41039,5329.055721,41.29514251,22.82536524,18.14946995,115.5600796,1038.24743
DS11-41041,5899.484293,42.09514251,22.65036524,19.44946995,112.5600796,1037.580764
DS11-41042,5618.912864,42.12014251,22.05036524,16.94946995,108.7267462,1039.080764
DS11-41044,5242.341435,41.87014251,22.47536524,18.09946995,130.3934129,1039.414097
DS11-41045,5450.484293,43.24514251,22.10036524,18.24946995,117.7267462,1063.255453
DS11-41047,5321.484293,41.34514251,23.05036524,18.44946995,122.2267462,1037.414097
